Modele;Couleur;Taille;Prix Achat;Prix Vente;Saison;Code complet;Code incomplet;Prix achat (bis)
MINIOBODY;BLUAV;0;14,4;42;H17;MINIOBODY|BLUAV|0;MINIOBODY|0;14,4
MINIOBODY;BLUET;0;14,4;42;E17;MINIOBODY|BLUET|0;MINIOBODY|0;14,4
MINIOBODY;BOR;0;14,4;42;H18;MINIOBODY|BOR|0;MINIOBODY|0;14,4
MINIOBODY;BOSCO;0;14,4;42;H18;MINIOBODY|BOSCO|0;MINIOBODY|0;14,4
MINIOBODY;BRIQ;0;14,4;42;H14;MINIOBODY|BRIQ|0;MINIOBODY|0;14,4
MINIOBODY;BRIQU;0;14,4;42;E19;MINIOBODY|BRIQU|0;MINIOBODY|0;14,4
MINIOBODY;BRONZ;0;14,4;42;H18;MINIOBODY|BRONZ|0;MINIOBODY|0;14,4
MINIOBODY;CEDRO;0;14,4;42;E19;MINIOBODY|CEDRO|0;MINIOBODY|0;14,4
MINIOBODY;CELER;0;14,4;42;E19;MINIOBODY|CELER|0;MINIOBODY|0;14,4
MINIOBODY;CERI;0;14,4;42;E17;MINIOBODY|CERI|0;MINIOBODY|0;14,4
MINIOBODY;CERIS;0;14,4;42;;MINIOBODY|CERIS|0;MINIOBODY|0;14,4
MINIOBODY;CHAMP;0;14,4;42;E18;MINIOBODY|CHAMP|0;MINIOBODY|0;14,4
MINIOBODY;CHAMU;0;14,4;42;H16;MINIOBODY|CHAMU|0;MINIOBODY|0;14,4
MINIOBODY;CHOCO;0;14,4;42;H18;MINIOBODY|CHOCO|0;MINIOBODY|0;14,4
MINIOBODY;COBAL;0;14,4;42;H18;MINIOBODY|COBAL|0;MINIOBODY|0;14,4
MINIOBODY;CORAL;0;14,4;42;H18;MINIOBODY|CORAL|0;MINIOBODY|0;14,4
MINIOBODY;CURRY;0;14,4;42;H18;MINIOBODY|CURRY|0;MINIOBODY|0;14,4
MINIOBODY;DRKOR;0;14,4;42;E14;MINIOBODY|DRKOR|0;MINIOBODY|0;14,4
MINIOBODY;FIORI;0;31,48;90;E19;MINIOBODY|FIORI|0;MINIOBODY|0;31,48
MINIOBODY;FRAG;0;14,4;42;E17;MINIOBODY|FRAG|0;MINIOBODY|0;14,4
MINIOBODY;GRAFI;0;14,4;42;H18;MINIOBODY|GRAFI|0;MINIOBODY|0;14,4
MINIOBODY;GREY;0;14,4;42;E14;MINIOBODY|GREY|0;MINIOBODY|0;14,4
MINIOBODY;INDBR;0;14,4;42;H16;MINIOBODY|INDBR|0;MINIOBODY|0;14,4
MINIOBODY;INDGR;0;14,4;42;H16;MINIOBODY|INDGR|0;MINIOBODY|0;14,4
MINIOBODY;IRIS;0;14,4;42;H16;MINIOBODY|IRIS|0;MINIOBODY|0;14,4
MINIOBODY;IVOIR;0;14,4;42;E18;MINIOBODY|IVOIR|0;MINIOBODY|0;14,4
MINIOBODY;LAIDA;0;14,4;42;H16;MINIOBODY|LAIDA|0;MINIOBODY|0;14,4
MINIOBODY;LILYG;0;14,4;42;E19;MINIOBODY|LILYG|0;MINIOBODY|0;14,4
MINIOBODY;LIME;0;14,4;42;E16;MINIOBODY|LIME|0;MINIOBODY|0;14,4
MINIOBODY;LOVER;0;27,78;80;H18;MINIOBODY|LOVER|0;MINIOBODY|0;27,78
MINIOBODY;LOVGR;0;27,78;80;H18;MINIOBODY|LOVGR|0;MINIOBODY|0;27,78
MINIOBODY;MAG;0;14,4;42;E17;MINIOBODY|MAG|0;MINIOBODY|0;14,4
MINIOBODY;MAYA;0;14,4;42;H18;MINIOBODY|MAYA|0;MINIOBODY|0;14,4
MINIOBODY;MOU;0;14,4;42;E13;MINIOBODY|MOU|0;MINIOBODY|0;14,4
MINIOBODY;NAR;0;14,4;42;H17;MINIOBODY|NAR|0;MINIOBODY|0;14,4
MINIOBODY;NAVY;0;14,4;42;H18;MINIOBODY|NAVY|0;MINIOBODY|0;14,4
MINIOBODY;NEIGE;0;14,4;42;E17;MINIOBODY|NEIGE|0;MINIOBODY|0;14,4
MINIOBODY;OCEAN;0;14,4;42;E15;MINIOBODY|OCEAN|0;MINIOBODY|0;14,4
MINIOBODY;OLIVE;0;14,4;42;H14;MINIOBODY|OLIVE|0;MINIOBODY|0;14,4
MINIOBODY;ORANG;0;14,4;42;H18;MINIOBODY|ORANG|0;MINIOBODY|0;14,4
MINIOBODY;ORCHI;0;14,4;42;E19;MINIOBODY|ORCHI|0;MINIOBODY|0;14,4
MINIOBODY;OTTAN;0;14,4;42;H17;MINIOBODY|OTTAN|0;MINIOBODY|0;14,4
MINIOBODY;PAPAY;0;14,4;42;E17;MINIOBODY|PAPAY|0;MINIOBODY|0;14,4
MINIOBODY;PAST;0;14,4;42;E15;MINIOBODY|PAST|0;MINIOBODY|0;14,4
MINIOBODY;PETRO;0;14,4;42;H15;MINIOBODY|PETRO|0;MINIOBODY|0;14,4
MINIOBODY;PHARD;0;14,4;42;H17;MINIOBODY|PHARD|0;MINIOBODY|0;14,4
MINIOBODY;PINK;0;14,4;42;H18;MINIOBODY|PINK|0;MINIOBODY|0;14,4
MINIOBODY;POLVE;0;14,4;42;E17;MINIOBODY|POLVE|0;MINIOBODY|0;14,4
MINIOBODY;POMME;0;14,4;42;H16;MINIOBODY|POMME|0;MINIOBODY|0;14,4
MINIOBODY;PORP;0;14,4;42;H16;MINIOBODY|PORP|0;MINIOBODY|0;14,4
MINIOBODY;POW;0;14,4;42;E15;MINIOBODY|POW|0;MINIOBODY|0;14,4
MINIOBODY;RED;0;14,4;42;H18;MINIOBODY|RED|0;MINIOBODY|0;14,4
MINIOBODY;ROCK;0;14,4;42;H18;MINIOBODY|ROCK|0;MINIOBODY|0;14,4
MINIOBODY;ROSMO;0;14,4;42;E19;MINIOBODY|ROSMO|0;MINIOBODY|0;14,4
MINIOBODY;RUBY;0;14,4;42;E13;MINIOBODY|RUBY|0;MINIOBODY|0;14,4
MINIOBODY;SAND;0;14,4;42;E18;MINIOBODY|SAND|0;MINIOBODY|0;14,4
MINIOBODY;SANGR;0;14,4;42;E18;MINIOBODY|SANGR|0;MINIOBODY|0;14,4
MINIOBODY;SAUGE;0;14,4;42;E16;MINIOBODY|SAUGE|0;MINIOBODY|0;14,4
MINIOBODY;SILVE;0;14,4;42;H18;MINIOBODY|SILVE|0;MINIOBODY|0;14,4
MINIOBODY;SKB;0;14,4;42;E15;MINIOBODY|SKB|0;MINIOBODY|0;14,4
MINIOBODY;SKYWA;0;14,4;42;H18;MINIOBODY|SKYWA|0;MINIOBODY|0;14,4
MINIOBODY;SLVG;0;14,4;42;H18;MINIOBODY|SLVG|0;MINIOBODY|0;14,4
MINIOBODY;STEEL;0;14,4;42;E17;MINIOBODY|STEEL|0;MINIOBODY|0;14,4
MINIOBODY;TANGE;0;35,19;100;E19;MINIOBODY|TANGE|0;MINIOBODY|0;35,19
MINIOBODY;TERRA;0;14,4;42;H18;MINIOBODY|TERRA|0;MINIOBODY|0;14,4
MINIOBODY;TESTA;0;14,4;42;H17;MINIOBODY|TESTA|0;MINIOBODY|0;14,4
MINIOBODY;TURQ;0;14,4;42;H14;MINIOBODY|TURQ|0;MINIOBODY|0;14,4
MINIOBODY;VALA;0;14,4;42;E17;MINIOBODY|VALA|0;MINIOBODY|0;14,4
MINIOBODY;VALB;0;14,4;42;E17;MINIOBODY|VALB|0;MINIOBODY|0;14,4
MINIOBODY;VALW;0;14,4;42;E17;MINIOBODY|VALW|0;MINIOBODY|0;14,4
MINIOBODY;VERAN;0;14,4;42;E17;MINIOBODY|VERAN|0;MINIOBODY|0;14,4
MINIOBODY;VERT;0;14,4;42;H18;MINIOBODY|VERT|0;MINIOBODY|0;14,4
MINIOBODY;VIODE;0;14,4;42;E17;MINIOBODY|VIODE|0;MINIOBODY|0;14,4
MINIOBODY;VIOL;0;14,4;42;H15;MINIOBODY|VIOL|0;MINIOBODY|0;14,4
MINIOBODY;VOLC;0;14,4;42;H18;MINIOBODY|VOLC|0;MINIOBODY|0;14,4
MINIOBODY;WBLUE;0;14,4;42;E14;MINIOBODY|WBLUE|0;MINIOBODY|0;14,4
MINIOBODY;WHITE;0;14,4;42;H18;MINIOBODY|WHITE|0;MINIOBODY|0;14,4
MINIOBODY;YELCH;0;14,4;42;H14;MINIOBODY|YELCH|0;MINIOBODY|0;14,4
MINIOBODY;YELL;0;14,4;42;E15;MINIOBODY|YELL|0;MINIOBODY|0;14,4
MINIOBODY;ZEB;0;14,4;42;E17;MINIOBODY|ZEB|0;MINIOBODY|0;14,4
MINIOBODYBRUSH;ABRI;0;14,88;45;E15;MINIOBODYBRUSH|ABRI|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;APPLE;0;14,88;45;E15;MINIOBODYBRUSH|APPLE|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;AZUR;0;14,88;45;E15;MINIOBODYBRUSH|AZUR|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;BLACK;0;14,88;45;E15;MINIOBODYBRUSH|BLACK|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;OCEAN;0;14,88;45;E15;MINIOBODYBRUSH|OCEAN|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;PETRO;0;14,88;45;E15;MINIOBODYBRUSH|PETRO|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;RED;0;14,88;45;E15;MINIOBODYBRUSH|RED|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;RUBY;0;14,88;45;E15;MINIOBODYBRUSH|RUBY|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;SAND;0;14,88;45;E15;MINIOBODYBRUSH|SAND|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;SAUGE;0;14,88;45;E15;MINIOBODYBRUSH|SAUGE|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;SLVG;0;14,88;45;E15;MINIOBODYBRUSH|SLVG|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;TURQ;0;14,88;45;E15;MINIOBODYBRUSH|TURQ|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;WBLUE;0;14,88;45;E15;MINIOBODYBRUSH|WBLUE|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;WHITE;0;14,88;45;E15;MINIOBODYBRUSH|WHITE|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;YELCH;0;14,88;45;E15;MINIOBODYBRUSH|YELCH|0;MINIOBODYBRUSH|0;14,88
MINIOBODYBRUSH;YELL;0;14,88;45;E15;MINIOBODYBRUSH|YELL|0;MINIOBODYBRUSH|0;14,88
MINIOBODYCHEVRON;BLACK;0;15,6;49;E18;MINIOBODYCHEVRON|BLACK|0;MINIOBODYCHEVRON|0;15,6
MINIOBODYCHEVRON;CEDRO;0;15,6;49;E18;MINIOBODYCHEVRON|CEDRO|0;MINIOBODYCHEVRON|0;15,6
MINIOBODYCHEVRON;RED;0;15,6;49;E18;MINIOBODYCHEVRON|RED|0;MINIOBODYCHEVRON|0;15,6
MINIOBODYCHEVRON;SANGR;0;15,6;49;E18;MINIOBODYCHEVRON|SANGR|0;MINIOBODYCHEVRON|0;15,6
MINIOBODYCHEVRON;WHITE;0;15,6;49;E18;MINIOBODYCHEVRON|WHITE|0;MINIOBODYCHEVRON|0;15,6
MINIOBODYFLOWER;BLACK;0;35,19;100;E19;MINIOBODYFLOWER|BLACK|0;MINIOBODYFLOWER|0;35,19
MINIOBODYFLOWER;LATTE;0;31,48;90;E19;MINIOBODYFLOWER|LATTE|0;MINIOBODYFLOWER|0;31,48
MINIOBODYMATELAS;BLK;0;14,4;45;H16;MINIOBODYMATELAS|BLK|0;MINIOBODYMATELAS|0;14,4
MINIOBODYMATELAS;BRONZ;0;14,4;45;H16;MINIOBODYMATELAS|BRONZ|0;MINIOBODYMATELAS|0;14,4
MINIOBODYMATELAS;FRAG;0;14,4;45;H16;MINIOBODYMATELAS|FRAG|0;MINIOBODYMATELAS|0;14,4
MINIOBODYMATELAS;IVOIR;0;14,4;45;H16;MINIOBODYMATELAS|IVOIR|0;MINIOBODYMATELAS|0;14,4
MINIOBODYMATELAS;PHARD;0;14,4;45;H16;MINIOBODYMATELAS|PHARD|0;MINIOBODYMATELAS|0;14,4
MINIOBODYPINS;BLACK;0;31,92;95;H17;MINIOBODYPINS|BLACK|0;MINIOBODYPINS|0;31,92
MINIOBODYPINS;RED;0;31,92;95;H17;MINIOBODYPINS|RED|0;MINIOBODYPINS|0;31,92
MINIOBODYPINS;WHITE;0;31,92;95;H17;MINIOBODYPINS|WHITE|0;MINIOBODYPINS|0;31,92
MINIOFOLDER;AUBER;0;14,4;42;H17;MINIOFOLDER|AUBER|0;MINIOFOLDER|0;14,4
MINIOFOLDER;BDX;0;14,4;42;H17;MINIOFOLDER|BDX|0;MINIOFOLDER|0;14,4
MINIOFOLDER;BISCO;0;10,08;42;E17;MINIOFOLDER|BISCO|0;MINIOFOLDER|0;10,08
MINIOFOLDER;BLACK;0;14,4;42;H17;MINIOFOLDER|BLACK|0;MINIOFOLDER|0;14,4
MINIOFOLDER;BLK;0;14,4;42;E17;MINIOFOLDER|BLK|0;MINIOFOLDER|0;14,4
MINIOFOLDER;BLUAV;0;14,4;42;H17;MINIOFOLDER|BLUAV|0;MINIOFOLDER|0;14,4
MINIOFOLDER;COBAL;0;14,4;42;H18;MINIOFOLDER|COBAL|0;MINIOFOLDER|0;14,4
MINIOFOLDER;NARCI;0;14,4;42;H17;MINIOFOLDER|NARCI|0;MINIOFOLDER|0;14,4
MINIOFOLDER;NAVY;0;14,4;42;H17;MINIOFOLDER|NAVY|0;MINIOFOLDER|0;14,4
MINIOFOLDER;OTTAN;0;10,08;42;H18;MINIOFOLDER|OTTAN|0;MINIOFOLDER|0;10,08
MINIOFOLDER;PHARD;0;14,4;42;E17;MINIOFOLDER|PHARD|0;MINIOFOLDER|0;14,4
MINIOFOLDER;SAND;0;10,08;42;H18;MINIOFOLDER|SAND|0;MINIOFOLDER|0;10,08
MINIOFOLDER;SLVG;0;14,4;42;E17;MINIOFOLDER|SLVG|0;MINIOFOLDER|0;14,4
MINIOFOLDER;TERRA;0;14,4;42;E17;MINIOFOLDER|TERRA|0;MINIOFOLDER|0;14,4
MINIOFOLDER;VERAN;0;14,4;42;E17;MINIOFOLDER|VERAN|0;MINIOFOLDER|0;14,4
MINIOFOLDER;VERTF;0;14,4;42;E17;MINIOFOLDER|VERTF|0;MINIOFOLDER|0;14,4
MINIOFOLDER;VOLC;0;14,4;42;H17;MINIOFOLDER|VOLC|0;MINIOFOLDER|0;14,4
MINIRENA;BLACK;0;64,56;190;H15;MINIRENA|BLACK|0;MINIRENA|0;64,56
MINIRENA;BLUE;0;64,56;190;H16;MINIRENA|BLUE|0;MINIRENA|0;64,56
MINIRENA;MULTI;0;36;90;H15;MINIRENA|MULTI|0;MINIRENA|0;36
MINIRENA;NATUR;0;64,56;190;H16;MINIRENA|NATUR|0;MINIRENA|0;64,56
MINIRENA;PATNE;0;64,56;190;H15;MINIRENA|PATNE|0;MINIRENA|0;64,56
MINIRENA;PINK;0;64,56;190;H15;MINIRENA|PINK|0;MINIRENA|0;64,56
MINIVISON;BLUE;0;31;90;H16;MINIVISON|BLUE|0;MINIVISON|0;31
MONTURE;UNI;0;8,88;25;H16;MONTURE|UNI|0;MONTURE|0;8,88
MONTURE/AVIATOR;UNI;0;8,88;25;E17;MONTURE/AVIATOR|UNI|0;MONTURE/AVIATOR|0;8,88
MOURMASKI;BLACK;0;86,4;200;;MOURMASKI|BLACK|0;MOURMASKI|0;86,4
MOURMASKI;GREEN;0;86,4;200;;MOURMASKI|GREEN|0;MOURMASKI|0;86,4
MOURMASKI;NATUR;0;86,4;200;;MOURMASKI|NATUR|0;MOURMASKI|0;86,4
MOURMASKI;RED;0;86,4;200;;MOURMASKI|RED|0;MOURMASKI|0;86,4
MOUTONAVIATEUR;WHITE;0;42;110;H16;MOUTONAVIATEUR|WHITE|0;MOUTONAVIATEUR|0;42
NEWOCHIVE;BOIAC;0;13,8;45;H14;NEWOCHIVE|BOIAC|0;NEWOCHIVE|0;13,8
NEWOCHIVE;BOICE;0;13,8;45;H15;NEWOCHIVE|BOICE|0;NEWOCHIVE|0;13,8
NEWOCHIVE;BOICH;0;13,8;45;E14;NEWOCHIVE|BOICH|0;NEWOCHIVE|0;13,8
NEWOCHIVE;BOICM;0;13,8;45;H13;NEWOCHIVE|BOICM|0;NEWOCHIVE|0;13,8
NEWOCHIVE;CAMCR;0;13,8;45;H15;NEWOCHIVE|CAMCR|0;NEWOCHIVE|0;13,8
NEWOCHIVE;CAMGR;0;13,8;45;H15;NEWOCHIVE|CAMGR|0;NEWOCHIVE|0;13,8
OBAGBEACH;ACQUA;0;11,34;35;E16;OBAGBEACH|ACQUA|0;OBAGBEACH|0;11,34
OBAGBEACH;AMARA;0;11,34;35;E16;OBAGBEACH|AMARA|0;OBAGBEACH|0;11,34
OBAGBEACH;APPLE;0;11,34;35;E18;OBAGBEACH|APPLE|0;OBAGBEACH|0;11,34
OBAGBEACH;ATLAN;0;11,34;35;E18;OBAGBEACH|ATLAN|0;OBAGBEACH|0;11,34
OBAGBEACH;BECCO;0;11,34;35;E18;OBAGBEACH|BECCO|0;OBAGBEACH|0;11,34
OBAGBEACH;BLACK;0;11,34;35;E18;OBAGBEACH|BLACK|0;OBAGBEACH|0;11,34
OBAGBEACH;BLUET;0;11,34;35;E17;OBAGBEACH|BLUET|0;OBAGBEACH|0;11,34
OBAGBEACH;CEDRO;0;11,34;35;E17;OBAGBEACH|CEDRO|0;OBAGBEACH|0;11,34
OBAGBEACH;COBAL;0;11,34;35;E18;OBAGBEACH|COBAL|0;OBAGBEACH|0;11,34
OBAGBEACH;CORAL;0;11,34;35;E18;OBAGBEACH|CORAL|0;OBAGBEACH|0;11,34
OBAGBEACH;FRAG;0;11,34;35;E18;OBAGBEACH|FRAG|0;OBAGBEACH|0;11,34
OBAGBEACH;IRIS;0;11,34;35;E16;OBAGBEACH|IRIS|0;OBAGBEACH|0;11,34
OBAGBEACH;LIME;0;11,34;35;E16;OBAGBEACH|LIME|0;OBAGBEACH|0;11,34
OBAGBEACH;NAVY;0;11,34;35;E18;OBAGBEACH|NAVY|0;OBAGBEACH|0;11,34
OBAGBEACH;PAPAY;0;11,34;35;E17;OBAGBEACH|PAPAY|0;OBAGBEACH|0;11,34
OBAGBEACH;PINK;0;11,34;35;E17;OBAGBEACH|PINK|0;OBAGBEACH|0;11,34
OBAGBEACH;ROCK;0;11,34;35;H16;OBAGBEACH|ROCK|0;OBAGBEACH|0;11,34
OBAGBEACH;SAND;0;11,34;35;E18;OBAGBEACH|SAND|0;OBAGBEACH|0;11,34
OBAGBEACH;SANGR;0;11,34;35;E17;OBAGBEACH|SANGR|0;OBAGBEACH|0;11,34
OBAGBEACH;SKYWA;0;11,34;35;E18;OBAGBEACH|SKYWA|0;OBAGBEACH|0;11,34
OBAGBEACH;VERTF;0;11,34;35;E17;OBAGBEACH|VERTF|0;OBAGBEACH|0;11,34
OBAGBEACH;WHITE;0;11,34;35;E18;OBAGBEACH|WHITE|0;OBAGBEACH|0;11,34
OBAGDOUBLE;BLACK;0;27,78;85;E19;OBAGDOUBLE|BLACK|0;OBAGDOUBLE|0;27,78
OBAGDOUBLE;BRIQU;0;27,78;85;E19;OBAGDOUBLE|BRIQU|0;OBAGDOUBLE|0;27,78
OBAGDOUBLE;LATTE;0;27,78;85;E19;OBAGDOUBLE|LATTE|0;OBAGDOUBLE|0;27,78
OBAGFIORIRAFIA;ATLAN;0;35,19;88;E18;OBAGFIORIRAFIA|ATLAN|0;OBAGFIORIRAFIA|0;35,19
OBAGFIORIRAFIA;CEDRE;0;35,19;88;E18;OBAGFIORIRAFIA|CEDRE|0;OBAGFIORIRAFIA|0;35,19
OBAGFIORIRAFIA;CORAL;0;35,19;88;E18;OBAGFIORIRAFIA|CORAL|0;OBAGFIORIRAFIA|0;35,19
OBAGFIORIRAFIA;LATTE;0;35,19;88;E18;OBAGFIORIRAFIA|LATTE|0;OBAGFIORIRAFIA|0;35,19
OBAGFIORIRAFIA;PINK;0;35,19;88;E18;OBAGFIORIRAFIA|PINK|0;OBAGFIORIRAFIA|0;35,19
OBAGFIORIRAFIA;SAND;0;35,19;88;E18;OBAGFIORIRAFIA|SAND|0;OBAGFIORIRAFIA|0;35,19
OBAGQUEEN;BLACK;0;15,56;47;E19;OBAGQUEEN|BLACK|0;OBAGQUEEN|0;15,56
OBAGQUEEN;COBAL;0;15,56;47;E19;OBAGQUEEN|COBAL|0;OBAGQUEEN|0;15,56
OBAGQUEEN;LATTE;0;15,56;47;E19;OBAGQUEEN|LATTE|0;OBAGQUEEN|0;15,56
OBAGQUEEN;NAVY;0;15,56;47;E19;OBAGQUEEN|NAVY|0;OBAGQUEEN|0;15,56
OBAGREVERSE;BLACK;0;15,56;47;E19;OBAGREVERSE|BLACK|0;OBAGREVERSE|0;15,56
OBAGREVERSE;BRIQU;0;15,56;47;E19;OBAGREVERSE|BRIQU|0;OBAGREVERSE|0;15,56
OBAGREVERSE;LATTE;0;15,56;47;E19;OBAGREVERSE|LATTE|0;OBAGREVERSE|0;15,56
OBAGSHEEN;LATTE;0;8,15;25;E19;OBAGSHEEN|LATTE|0;OBAGSHEEN|0;8,15
OBAGSHEEN;SANGR;0;8,15;25;E19;OBAGSHEEN|SANGR|0;OBAGSHEEN|0;8,15
OBAGSUMMER;BLUE;0;11,08;35;E14;OBAGSUMMER|BLUE|0;OBAGSUMMER|0;11,08
OBAGSUMMER;GREEN;0;11,08;35;E14;OBAGSUMMER|GREEN|0;OBAGSUMMER|0;11,08
OBAGSUMMER;RED;0;11,08;35;E14;OBAGSUMMER|RED|0;OBAGSUMMER|0;11,08
OBAGSUMMER;WHITE;0;11,08;35;E14;OBAGSUMMER|WHITE|0;OBAGSUMMER|0;11,08
OBAGSUMMER;YELL;0;11,08;35;E14;OBAGSUMMER|YELL|0;OBAGSUMMER|0;11,08
OBALI;CEDRO;0;20;60;E18;OBALI|CEDRO|0;OBALI|0;20
OBALI;COBAL;0;20;60;E18;OBALI|COBAL|0;OBALI|0;20
OBALI;CORAL;0;20;60;E18;OBALI|CORAL|0;OBALI|0;20
OBALI;PINK;0;20;60;E18;OBALI|PINK|0;OBALI|0;20
OBALI;SKYWA;0;20;60;E18;OBALI|SKYWA|0;OBALI|0;20
OBASKET;ABRI;0;13,8;40;E17;OBASKET|ABRI|0;OBASKET|0;13,8
OBASKET;AMARA;0;13,8;40;E16;OBASKET|AMARA|0;OBASKET|0;13,8
OBASKET;AZUR;0;13,8;40;E17;OBASKET|AZUR|0;OBASKET|0;13,8
OBASKET;BDX;0;9,66;40;H18;OBASKET|BDX|0;OBASKET|0;9,66
OBASKET;BISCO;0;9,66;40;H18;OBASKET|BISCO|0;OBASKET|0;9,66
OBASKET;BLACK;0;9,66;40;H18;OBASKET|BLACK|0;OBASKET|0;9,66
OBASKET;BOR;0;13,8;40;H16;OBASKET|BOR|0;OBASKET|0;13,8
OBASKET;BRIQ;0;13,8;40;H14;OBASKET|BRIQ|0;OBASKET|0;13,8
OBASKET;BRONZ;0;9,66;40;H18;OBASKET|BRONZ|0;OBASKET|0;9,66
OBASKET;GENET;0;13,8;40;H15;OBASKET|GENET|0;OBASKET|0;13,8
OBASKET;GRAFI;0;9,66;40;H18;OBASKET|GRAFI|0;OBASKET|0;9,66
OBASKET;IRIS;0;13,8;40;H16;OBASKET|IRIS|0;OBASKET|0;13,8
OBASKET;IVOIR;0;13,8;40;E17;OBASKET|IVOIR|0;OBASKET|0;13,8
OBASKET;LIME;0;13,8;40;E16;OBASKET|LIME|0;OBASKET|0;13,8
OBASKET;MAR;0;13,8;40;H15;OBASKET|MAR|0;OBASKET|0;13,8
OBASKET;MARSA;0;13,8;40;H15;OBASKET|MARSA|0;OBASKET|0;13,8
OBASKET;MATTO;0;13,8;40;E14;OBASKET|MATTO|0;OBASKET|0;13,8
OBASKET;MOU;0;13,8;40;H14;OBASKET|MOU|0;OBASKET|0;13,8
OBASKET;NAR;0;13,8;40;E17;OBASKET|NAR|0;OBASKET|0;13,8
OBASKET;NAVY;0;13,8;40;E17;OBASKET|NAVY|0;OBASKET|0;13,8
OBASKET;PETRO;0;13,8;40;H15;OBASKET|PETRO|0;OBASKET|0;13,8
OBASKET;POLVE;0;13,8;40;E17;OBASKET|POLVE|0;OBASKET|0;13,8
OBASKET;PORP;0;9,66;40;H18;OBASKET|PORP|0;OBASKET|0;9,66
OBASKET;RED;0;9,66;40;H18;OBASKET|RED|0;OBASKET|0;9,66
OBASKET;ROCK;0;9,66;40;H18;OBASKET|ROCK|0;OBASKET|0;9,66
OBASKET;SAND;0;9,66;40;H18;OBASKET|SAND|0;OBASKET|0;9,66
OBASKET;SAU;0;13,8;40;E16;OBASKET|SAU|0;OBASKET|0;13,8
OBASKET;SENAP;0;13,8;40;E14;OBASKET|SENAP|0;OBASKET|0;13,8
OBASKET;SLVG;0;9,66;40;H18;OBASKET|SLVG|0;OBASKET|0;9,66
OBASKET;STEEL;0;13,8;40;H14;OBASKET|STEEL|0;OBASKET|0;13,8
OBASKET;TERRA;0;13,8;40;E17;OBASKET|TERRA|0;OBASKET|0;13,8
OBASKET;TESTA;0;13,8;40;H16;OBASKET|TESTA|0;OBASKET|0;13,8
OBASKET;TURQ;0;13,8;40;E17;OBASKET|TURQ|0;OBASKET|0;13,8
OBASKET;VERAN;0;13,8;40;E17;OBASKET|VERAN|0;OBASKET|0;13,8
OBASKET;VERT;0;13,8;40;H16;OBASKET|VERT|0;OBASKET|0;13,8
OBASKET;VERTF;0;9,66;40;H18;OBASKET|VERTF|0;OBASKET|0;9,66
OBASKET;VIODE;0;13,8;40;E16;OBASKET|VIODE|0;OBASKET|0;13,8
OBASKET;VIOL;0;13,8;40;H15;OBASKET|VIOL|0;OBASKET|0;13,8
OBASKET;VOLC;0;9,66;40;H18;OBASKET|VOLC|0;OBASKET|0;9,66
OBASKET;WHITE;0;13,8;40;E17;OBASKET|WHITE|0;OBASKET|0;13,8
OBASKET;YELL;0;13,8;40;E15;OBASKET|YELL|0;OBASKET|0;13,8
OBODY;ABRI;0;14,4;42;E17;OBODY|ABRI|0;OBODY|0;14,4
OBODY;ACQUA;0;14,4;42;E17;OBODY|ACQUA|0;OBODY|0;14,4
OBODY;AMARA;0;14,4;42;H18;OBODY|AMARA|0;OBODY|0;14,4
OBODY;ANGL;0;14,4;42;H14;OBODY|ANGL|0;OBODY|0;14,4
OBODY;APPLE;0;14,4;42;E17;OBODY|APPLE|0;OBODY|0;14,4
OBODY;ARGIL;0;14,4;42;H14;OBODY|ARGIL|0;OBODY|0;14,4
OBODY;ATLAN;0;14,4;42;H18;OBODY|ATLAN|0;OBODY|0;14,4
OBODY;AUBER;0;14,4;42;H18;OBODY|AUBER|0;OBODY|0;14,4
OBODY;AZUR;0;14,4;42;E16;OBODY|AZUR|0;OBODY|0;14,4
OBODY;BDX;0;14,4;42;H17;OBODY|BDX|0;OBODY|0;14,4
OBODY;BECCO;0;14,4;42;E17;OBODY|BECCO|0;OBODY|0;14,4
OBODY;BISCO;0;14,4;42;H17;OBODY|BISCO|0;OBODY|0;14,4
OBODY;BLACK;0;14,4;42;H18;OBODY|BLACK|0;OBODY|0;14,4
OBODY;BLUAC;0;14,4;42;H17;OBODY|BLUAC|0;OBODY|0;14,4
OBODY;BLUAV;0;14,4;42;H17;OBODY|BLUAV|0;OBODY|0;14,4
OBODY;BLUCA;0;14,4;42;H17;OBODY|BLUCA|0;OBODY|0;14,4
